Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,61445,-,-,-,31.33,-106.86,-6,1210,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,8,30,57,721,-0.6,0.35,2.2,46.98,10.2,883,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,9,0,67,822,-0.5,0.35,2.1,41.18,12.3,883,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,9,30,75,886,-0.5,0.35,2,37.34,13.8,883,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,10,0,81,931,0,0.35,2,35.06,15.4,883,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,10,30,86,963,0,0.35,2,32.9,16.4,883,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,11,0,89,987,-0.3,0.35,1.9,30.21,17.4,883,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,11,30,91,1006,-0.3,0.35,1.8,28.73,18.2,883,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,12,0,91,1022,-1.1,0.35,1.7,25.71,19,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,12,30,92,1029,-1.1,0.35,1.5,24.92,19.5,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,13,0,93,1033,-2.1,0.35,1.4,22.41,20,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,13,30,92,1034,-2.1,0.35,1.2,21.97,20.3,881,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,14,0,91,1031,-3.1,0.35,1,20.16,20.6,881,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,14,30,91,1022,-3.1,0.35,1,20.01,20.7,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,15,0,90,1008,-3.7,0.35,0.9,18.93,20.8,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,15,30,87,992,-3.7,0.35,0.8,19.04,20.7,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,16,0,83,970,-4.2,0.35,0.8,18.44,20.7,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,16,30,78,939,-4.2,0.35,0.7,18.9,20.3,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,17,0,73,895,-4.4,0.35,0.7,18.97,20,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,17,30,65,835,-4.4,0.35,0.7,18.97,20,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,18,0,56,743,-1.1,0.35,0.4,27.46,18,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,18,30,43,588,-1.1,0.35,0.6,29.8,16.7,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,19,0,24,287,-2.3,0.35,0.8,29.81,15.3,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,19,30,0,0,-2.3,0.35,0.9,30.98,14.7,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,20,0,0,0,-3.2,0.35,1,29.91,14.2,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,20,30,0,0,-3.2,0.35,1.1,30.89,13.7,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,21,0,0,0,-3.7,0.35,1.2,30.43,13.3,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,21,30,0,0,-3.7,0.35,1.2,31.03,13,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,22,0,0,0,-4.2,0.35,1.2,30.46,12.8,881,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,22,30,0,0,-4.2,0.35,1.2,30.82,12.6,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,23,0,0,0,-4.5,0.35,1.3,30.24,12.5,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,19,23,30,0,0,-4.5,0.35,1.3,30.64,12.3,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,0,0,0,0,-5,0.35,1.3,29.79,12.2,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,0,30,0,0,-5,0.35,1.4,30.58,11.8,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,1,0,0,0,-5,0.35,1.4,31.41,11.4,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,1,30,0,0,-5,0.35,1.4,32.47,10.9,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,2,0,0,0,-4.9,0.35,1.5,33.84,10.4,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,2,30,0,0,-4.9,0.35,1.4,34.52,10.1,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,3,0,0,0,-4.7,0.35,1.4,35.57,9.9,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,3,30,0,0,-4.7,0.35,1.4,35.81,9.8,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,4,0,0,0,-4.5,0.35,1.3,36.52,9.7,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,4,30,0,0,-4.5,0.35,1.3,37.77,9.2,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,5,0,0,0,-4.2,0.35,1.3,39.76,8.7,881,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,5,30,0,0,-4.2,0.35,1.6,41.98,7.9,881,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,6,0,0,0,-3.8,0.35,1.8,46.2,7,881,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,6,30,0,0,-3.8,0.35,2.4,45.94,7.1,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,7,0,0,0,-2.7,0.35,3.1,49.89,7.1,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,7,30,25,216,-2.7,0.35,4.4,45.67,8.4,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,8,0,50,494,-0.6,0.35,5.7,48.55,9.7,883,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,8,30,68,649,-0.6,0.35,6.1,44.53,11,883,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,9,0,83,739,1,0.35,6.5,46.39,12.2,884,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,9,30,95,804,1,0.35,6.3,42.62,13.5,884,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,10,0,105,849,1.2,0.35,6.1,39.64,14.8,884,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,10,30,113,883,1.2,0.35,5.8,36.48,16.1,884,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,11,0,119,908,1,0.35,5.5,33.13,17.4,884,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,11,30,125,926,1,0.35,5.3,31.11,18.4,884,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,12,0,130,935,1,0.35,5,29.18,19.4,884,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,12,30,129,949,1,0.35,4.9,27.91,20.1,883,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,13,0,127,960,1,0.35,4.8,26.58,20.9,883,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,13,30,124,964,1,0.35,4.9,25.75,21.4,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,14,0,120,965,0.9,0.35,4.9,24.99,21.8,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,14,30,118,955,0.9,0.35,4.8,24.51,22.1,881,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,15,0,116,938,0.9,0.35,4.8,24.28,22.3,881,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,15,30,149,824,0.9,0.35,4.7,24.43,22.2,881,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,16,0,112,881,1,0.35,4.6,24.55,22.2,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,16,30,108,838,1,0.35,4.7,25.31,21.7,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,17,0,101,778,1.1,0.35,4.9,26.24,21.2,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,17,30,90,706,1.1,0.35,4.9,26.24,21.2,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,18,0,75,600,1.6,0.35,4.1,31.3,19,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,18,30,55,436,1.6,0.35,4.1,34.38,17.5,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,19,0,27,174,1.7,0.35,4.2,37.92,16.1,881,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,19,30,0,0,1.7,0.35,4.7,39.39,15.5,881,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,20,0,0,0,2,0.35,5.3,41.58,14.9,881,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,20,30,0,0,2,0.35,5.4,43.55,14.2,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,21,0,0,0,2.8,0.35,5.5,48.3,13.5,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,21,30,0,0,2.8,0.35,5.2,50.23,12.9,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,22,0,0,0,3.7,0.35,4.9,55.28,12.4,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,22,30,0,0,3.7,0.35,4.9,56.75,12,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,23,0,0,0,4.1,0.35,4.9,59.73,11.7,883,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,20,23,30,0,0,4.1,0.35,4.8,60.85,11.4,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,0,0,0,0,4.4,0.35,4.6,63.16,11.1,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,0,30,0,0,4.4,0.35,4.7,64.85,10.7,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,1,0,0,0,4.5,0.35,4.7,66.88,10.4,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,1,30,0,0,4.5,0.35,4.8,68.23,10.1,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,2,0,0,0,4.7,0.35,4.8,71.04,9.7,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,2,30,0,0,4.7,0.35,4.8,72,9.5,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,3,0,0,0,4.9,0.35,4.8,74.43,9.2,881,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,3,30,0,0,4.9,0.35,4.8,75.44,9,881,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,4,0,0,0,5.1,0.35,4.7,77.57,8.8,881,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,4,30,0,0,5.1,0.35,4.5,78.62,8.6,881,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,5,0,0,0,5.3,0.35,4.3,81.1,8.4,881,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,5,30,0,0,5.4,0.35,3.9,82.86,8.1,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,6,0,0,0,5.6,0.35,3.4,86.08,7.8,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,6,30,0,0,5.6,0.35,3.3,86.66,7.7,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,7,0,0,0,5.9,0.35,3.2,88.34,7.7,883,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,7,30,28,199,5.9,0.35,4,80.91,9,883,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,8,0,53,483,6.5,0.35,4.8,76.92,10.4,883,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,8,30,69,648,6.5,0.35,5,68.75,12.1,883,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,9,0,82,752,6.7,0.35,5.2,61.66,13.9,883,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,9,30,107,735,6.7,0.35,4.7,55.63,15.5,883,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,10,0,180,561,4.6,0.35,4.2,43.4,17.2,883,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,10,30,141,795,4.6,0.35,3.9,40.5,18.3,883,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,11,0,108,936,2.9,0.35,3.5,33.28,19.5,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,11,30,107,965,2.9,0.35,3.5,31.68,20.3,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,12,0,107,982,1.7,0.35,3.4,27.43,21.2,882,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,12,30,107,992,1.7,0.35,3.4,26.26,21.9,881,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,13,0,105,1000,0.4,0.35,3.3,23.17,22.5,881,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,13,30,103,1006,0.4,0.35,3.3,22.45,23,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,14,0,181,855,-1,0.35,3.2,19.67,23.5,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,14,30,168,862,-1,0.35,3.1,19.43,23.7,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,15,0,185,792,-2.5,0.35,3,17.07,24,878,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,15,30,229,618,-2.5,0.35,2.9,17.17,23.9,878,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,16,0,165,710,-3.8,0.35,2.8,15.65,23.9,878,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,16,30,164,617,-3.8,0.35,2.6,15.91,23.6,877,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,17,0,123,621,-4.5,0.35,2.3,15.44,23.2,877,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,17,30,99,538,-4.5,0.35,2.3,15.44,23.2,877,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,18,0,83,450,-0.4,0.36,0.9,24.51,20.6,877,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,18,30,55,326,-0.4,0.36,0.9,26.06,19.6,877,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,19,0,23,147,-1.9,0.36,0.9,24.87,18.6,877,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,19,30,0,0,-1.9,0.36,0.8,25.37,18.3,878,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,20,0,0,0,-2.3,0.36,0.7,25.2,17.9,878,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,20,30,0,0,-2.3,0.36,0.9,27.01,16.8,878,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,21,0,0,0,-1,0.36,1.2,31.95,15.7,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,21,30,0,0,-1,0.36,1.3,33.41,15,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,22,0,0,0,-0.4,0.36,1.5,36.26,14.4,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,22,30,0,0,-0.4,0.36,1.5,37.45,13.9,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,23,0,0,0,0,0.36,1.6,39.43,13.5,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,21,23,30,0,0,0,0.36,1.4,40.73,13,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,0,0,0,0,0.4,0.36,1.2,43.61,12.5,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,0,30,0,0,0.4,0.36,1.1,44.77,12.1,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,1,0,0,0,0.7,0.36,0.9,46.63,11.8,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,1,30,0,0,0.7,0.36,0.9,47.56,11.5,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,2,0,0,0,0.7,0.36,0.9,48.49,11.2,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,2,30,0,0,0.7,0.36,0.9,49.41,10.9,878,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,3,0,0,0,0.6,0.36,0.9,50.13,10.6,878,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,3,30,0,0,0.6,0.36,1,51.48,10.2,878,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,4,0,0,0,0.5,0.36,1,52.48,9.8,878,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,4,30,0,0,0.5,0.36,1.1,54.64,9.2,878,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,5,0,0,0,0.4,0.36,1.2,56.26,8.6,878,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,5,30,0,0,0.4,0.36,1.3,58.19,8.1,878,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,6,0,0,0,0.4,0.36,1.4,60.54,7.6,878,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,6,30,0,0,0.5,0.36,1.4,60.19,7.7,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,7,0,0,0,0.7,0.36,1.4,60.24,7.9,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,7,30,27,174,0.7,0.36,2.2,53.35,9.7,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,8,0,56,433,0.8,0.36,3,47.53,11.6,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,8,30,67,691,0.8,0.36,3.3,42.3,13.4,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,9,0,77,784,-0.9,0.36,3.6,33.11,15.2,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,9,30,121,672,-0.9,0.36,4,30.28,16.6,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,10,0,200,491,-3.1,0.36,4.4,23.55,18,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,10,30,242,494,-3.1,0.36,4.8,22.27,18.9,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,11,0,209,683,-4.4,0.36,5.2,19.26,19.7,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,11,30,207,749,-4.4,0.36,5.6,18.42,20.4,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,12,0,311,562,-4.6,0.36,5.9,17.43,21.1,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,12,30,264,703,-4.6,0.36,6.1,17.01,21.5,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,13,0,238,760,-4.4,0.36,6.3,16.79,22,878,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,13,30,303,634,-4.4,0.36,6.4,16.48,22.3,878,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,14,0,298,632,-4.1,0.36,6.4,16.53,22.6,877,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,14,30,191,822,-4.1,0.36,6.5,16.33,22.8,877,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,15,0,211,738,-3.9,0.36,6.5,16.43,22.9,877,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,15,30,186,739,-3.9,0.36,6.5,16.62,22.7,876,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,16,0,141,786,-4,0.36,6.6,16.73,22.5,876,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,16,30,96,874,-4,0.36,6.6,17.24,22,876,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,17,0,83,845,-4.2,0.36,6.5,17.36,21.6,876,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,17,30,77,715,-4.2,0.36,6.5,17.36,21.6,876,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,18,0,62,701,-4.1,0.36,4.8,20.33,19.2,877,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,18,30,47,554,-4.1,0.36,3.9,23.18,17.1,877,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,19,0,26,263,-3.6,0.36,2.9,27.57,15,878,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,19,30,0,0,-3.6,0.36,2.9,29.21,14.1,878,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,20,0,0,0,-4,0.36,2.8,29.94,13.2,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,20,30,0,0,-4,0.36,2.7,31.33,12.5,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,21,0,0,0,-4.4,0.36,2.7,31.87,11.8,879,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,21,30,0,0,-4.4,0.36,2.6,33.19,11.2,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,22,0,0,0,-4.6,0.36,2.5,33.97,10.6,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,22,30,0,0,-4.6,0.36,2.4,35.12,10.1,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,23,0,0,0,-4.7,0.36,2.3,36.43,9.5,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,22,23,30,0,0,-4.7,0.36,2.2,37.67,9,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,0,0,0,0,-4.7,0.36,2.1,39.08,8.5,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,0,30,0,0,-4.7,0.36,2.1,40.15,8.1,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,1,0,0,0,-4.6,0.36,2.2,41.38,7.7,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,1,30,0,0,-4.6,0.36,2.2,42.23,7.4,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,2,0,0,0,-4.5,0.36,2.3,43.63,7,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,2,30,0,0,-4.5,0.36,2.4,44.53,6.7,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,23,3,0,0,0,-4.4,0.36,2.5,45.93,6.4,880,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
